revenu_mensuel,departement,poste,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,age_rh,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,niveau_education,domaine_etude,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,tranche_distance_domicile_travail
8.371010681238156,Consulting,Tech Lead,1,10,10,7,25-34,4,3,2,3,1,3,3,Non,13 %,0,1,1,1,Entrepreunariat,Aucun,0,9,0-4 km
8.721439305625983,Consulting,Tech Lead,2,10,1,0,45-59,2,2,2,3,3,3,3,Non,17 %,0,0,2,4,Transformation Digitale,Occasionnel,0,0,5-9 km
8.115819701211327,Consulting,Assistant de Direction,4,9,1,0,45-59,2,2,1,2,2,2,4,Oui,20 %,0,1,3,3,Transformation Digitale,Occasionnel,0,0,5-9 km
9.292473201514705,Commercial,Cadre Commercial,7,15,12,11,35-44,3,2,3,4,1,2,3,Non,11 %,0,1,2,4,Marketing,Occasionnel,2,11,0-4 km
7.710653323501202,Commercial,Représentant Commercial,6,6,4,3,25-34,3,3,1,3,4,3,3,Non,18 %,0,1,3,4,Marketing,Frequent,1,2,0-4 km
7.751045117971802,Consulting,Assistant de Direction,1,2,2,2,18-24,3,3,1,4,1,3,4,Non,24 %,0,2,6,1,Transformation Digitale,Occasionnel,2,2,15-19 km
7.613324979540639,Consulting,Assistant de Direction,6,6,2,2,25-34,4,3,1,2,4,1,3,Non,18 %,0,1,1,3,Transformation Digitale,Aucun,2,2,5-9 km
7.906178840394815,Consulting,Assistant de Direction,1,5,5,2,25-34,3,3,1,4,3,1,3,Non,11 %,0,1,2,3,Transformation Digitale,Occasionnel,0,2,20-29 km
9.152711259139547,Consulting,Manager,3,12,5,3,45-59,3,4,3,4,2,1,3,Oui,16 %,0,1,2,2,Infra & Cloud,Occasionnel,1,4,20-29 km
7.8504931808711405,Consulting,Assistant de Direction,1,1,1,1,25-34,3,2,1,3,4,2,3,Oui,15 %,0,1,2,3,Transformation Digitale,Aucun,0,1,0-4 km
9.899830875032585,Consulting,Senior Manager,3,21,5,4,45-59,3,3,5,2,2,3,3,Non,15 %,0,0,5,3,Infra & Cloud,Occasionnel,4,4,10-14 km
7.804659297056102,Consulting,Assistant de Direction,4,13,9,8,35-44,1,3,1,3,1,3,3,Non,12 %,0,1,2,3,Infra & Cloud,Occasionnel,1,8,10-14 km
9.150590367570409,Commercial,Cadre Commercial,2,12,10,9,25-34,2,3,3,4,3,3,3,Non,12 %,0,1,2,3,Infra & Cloud,Occasionnel,7,4,5-9 km
9.06958293425992,Commercial,Cadre Commercial,4,12,8,3,35-44,1,2,2,4,3,4,4,Non,22 %,0,0,2,4,Infra & Cloud,Occasionnel,0,7,0-4 km
8.019283792916793,Consulting,Assistant de Direction,3,8,5,4,25-34,3,3,1,3,1,3,4,Non,20 %,0,0,2,5,Infra & Cloud,Occasionnel,1,4,5-9 km
8.025843344150903,Consulting,Assistant de Direction,0,6,5,2,25-34,3,3,1,2,4,2,3,Oui,16 %,0,1,3,3,Entrepreunariat,Occasionnel,1,1,15-19 km
7.75190533307861,Commercial,Représentant Commercial,0,1,0,0,18-24,3,1,1,1,1,4,4,Non,21 %,1,0,5,1,Entrepreunariat,Frequent,0,0,0-4 km
7.644440761556566,Consulting,Consultant,4,13,8,7,35-44,4,3,1,2,3,2,3,Non,12 %,0,0,3,2,Transformation Digitale,Frequent,7,2,0-4 km
8.030409562130485,Consulting,Consultant,1,12,12,9,25-34,3,3,2,1,3,3,3,Non,11 %,0,2,4,3,Transformation Digitale,Aucun,6,10,5-9 km
8.518592212329946,Commercial,Cadre Commercial,4,9,5,4,45-59,3,3,2,1,1,4,3,Oui,11 %,0,1,3,2,Infra & Cloud,Occasionnel,0,3,0-4 km
8.356554845453426,Consulting,Assistant de Direction,4,19,2,2,45-59,3,3,1,1,3,3,3,Oui,18 %,0,1,3,3,Infra & Cloud,Occasionnel,2,2,5-9 km
7.824445930877619,Consulting,Assistant de Direction,0,4,3,1,25-34,3,3,1,4,1,4,3,Non,14 %,0,0,2,3,Infra & Cloud,Occasionnel,0,2,0-4 km
7.005789019253503,Consulting,Consultant,1,1,1,0,18-24,2,2,1,4,3,2,4,Non,22 %,1,0,3,3,Infra & Cloud,Occasionnel,1,0,0-4 km
9.254739959272866,Commercial,Cadre Commercial,1,24,24,13,45-59,2,3,3,1,3,3,4,Non,25 %,0,3,2,2,Marketing,Occasionnel,15,7,0-4 km
7.735870319952567,Consulting,Consultant,1,2,2,2,35-44,3,3,1,4,3,3,3,Non,12 %,0,0,3,2,Infra & Cloud,Occasionnel,2,1,5-9 km
8.276394704863307,Consulting,Assistant de Direction,8,7,4,2,25-34,3,3,1,4,3,3,4,Oui,23 %,0,1,0,1,Transformation Digitale,Occasionnel,0,2,10-14 km
7.7458682297922685,Consulting,Assistant de Direction,2,9,3,2,25-34,4,3,1,2,4,3,3,Non,15 %,0,0,3,2,Transformation Digitale,Occasionnel,1,2,20-29 km
8.052296499538647,Commercial,Représentant Commercial,1,4,4,3,35-44,2,3,1,2,4,2,4,Oui,22 %,1,0,5,2,Marketing,Occasionnel,0,2,20-29 km
8.213652703029998,Consulting,Consultant,2,5,3,2,45-59,3,2,1,3,4,2,3,Non,15 %,0,1,2,3,Transformation Digitale,Occasionnel,0,2,0-4 km
8.400884069015854,Consulting,Tech Lead,1,5,4,2,45-59,4,4,2,1,3,3,3,Non,11 %,0,2,3,2,Transformation Digitale,Occasionnel,1,3,10-14 km
7.921898411023797,Consulting,Assistant de Direction,1,8,8,7,25-34,4,3,1,2,4,3,3,Non,13 %,0,1,5,3,Transformation Digitale,Occasionnel,1,6,10-14 km
9.85398213263229,Consulting,Senior Manager,1,21,20,8,35-44,4,3,5,3,2,3,3,Non,14 %,0,1,2,1,Transformation Digitale,Occasionnel,9,9,0-4 km
9.837507993602152,Consulting,Directeur Technique,8,36,24,15,45-59,3,4,5,2,4,3,3,Non,11 %,0,0,3,4,Transformation Digitale,Occasionnel,2,15,10-14 km
9.16408698745872,Consulting,Tech Lead,1,10,10,9,25-34,4,2,2,3,3,2,3,Non,17 %,0,0,2,1,Infra & Cloud,Frequent,1,9,0-4 km
9.527702598529375,Consulting,Manager,3,21,7,7,45-59,4,3,4,2,3,3,3,Non,18 %,0,0,6,3,Transformation Digitale,Occasionnel,1,0,0-4 km
9.903487552536127,Consulting,Senior Manager,0,34,33,18,45-59,3,2,5,3,1,3,3,Non,14 %,0,1,5,4,Infra & Cloud,Occasionnel,11,9,0-4 km
7.731930721948486,Consulting,Assistant de Direction,1,7,7,7,25-34,4,3,1,2,4,2,3,Non,16 %,0,0,2,3,Transformation Digitale,Occasionnel,0,3,5-9 km
8.685584842676693,Consulting,Tech Lead,3,8,1,0,35-44,2,2,2,3,1,3,3,Oui,13 %,1,0,1,2,Infra & Cloud,Occasionnel,0,1,20-29 km
7.644919344958857,Consulting,Assistant de Direction,4,7,5,4,35-44,4,4,1,4,4,4,3,Non,14 %,0,3,3,3,Transformation Digitale,Aucun,2,2,5-9 km
9.728717411895008,Consulting,Senior Manager,9,22,20,8,45-59,1,2,4,4,4,3,4,Non,23 %,0,1,1,2,Transformation Digitale,Aucun,11,8,0-4 km
8.178919332848396,Consulting,Assistant de Direction,1,8,8,7,35-44,2,4,1,1,1,2,3,Oui,12 %,0,1,3,3,Infra & Cloud,Occasionnel,1,7,20-29 km
8.395251520610994,Consulting,Consultant,5,10,6,2,35-44,2,3,2,2,4,3,3,Non,11 %,0,0,5,3,Transformation Digitale,Frequent,1,2,0-4 km
8.569026340056254,Consulting,Tech Lead,2,11,5,3,35-44,3,3,2,3,2,3,3,Non,16 %,0,1,5,2,Transformation Digitale,Aucun,0,2,20-29 km
8.787830829258759,Consulting,Tech Lead,9,14,1,0,35-44,4,3,2,3,2,3,3,Non,14 %,0,0,3,4,Infra & Cloud,Occasionnel,0,0,0-4 km
8.742254901886351,Consulting,Tech Lead,3,9,7,7,35-44,4,3,2,4,1,1,3,Non,18 %,0,1,3,3,Entrepreunariat,Occasionnel,1,7,20-29 km
8.366137716496281,Consulting,Tech Lead,5,6,2,2,25-34,3,2,2,1,3,3,3,Non,19 %,0,1,1,1,Entrepreunariat,Frequent,2,0,0-4 km
8.825412915085566,Consulting,Tech Lead,1,7,7,7,45-59,4,3,2,4,1,3,3,Oui,15 %,0,2,0,4,Infra & Cloud,Aucun,1,7,15-19 km
8.246958032568177,Consulting,Assistant de Direction,1,5,5,3,25-34,4,3,1,3,4,4,3,Oui,17 %,0,1,4,4,Transformation Digitale,Frequent,2,0,10-14 km
7.91644286012226,Consulting,Consultant,8,15,7,2,35-44,3,3,2,4,3,4,3,Oui,15 %,0,1,2,2,Transformation Digitale,Occasionnel,3,7,15-19 km
8.80597465931132,Consulting,Manager,7,17,1,0,35-44,2,3,2,1,2,3,3,Oui,19 %,1,0,2,1,Transformation Digitale,Occasionnel,0,0,20-29 km
8.941152882160566,Commercial,Cadre Commercial,1,10,10,4,25-34,2,3,3,4,4,2,4,Non,22 %,1,3,3,3,Marketing,Occasionnel,1,9,20-29 km
7.753194269884341,Consulting,Assistant de Direction,1,4,4,2,18-24,4,4,1,2,1,2,3,Oui,16 %,0,1,2,3,Infra & Cloud,Occasionnel,2,2,5-9 km
7.675081857716334,Consulting,Consultant,1,8,8,1,35-44,2,3,1,4,1,3,3,Non,13 %,0,0,2,1,Transformation Digitale,Frequent,1,7,15-19 km
8.492285555710053,Consulting,Manager,9,5,3,2,35-44,4,2,2,4,4,1,3,Non,14 %,0,1,5,5,Infra & Cloud,Aucun,0,2,5-9 km
9.148145768383065,Consulting,Manager,7,17,4,2,45-59,4,3,3,1,3,3,3,Non,16 %,0,1,3,4,Transformation Digitale,Occasionnel,0,3,0-4 km
9.249657234353133,Commercial,Cadre Commercial,1,14,14,8,25-34,4,1,3,4,3,2,3,Non,11 %,1,0,2,4,Transformation Digitale,Occasionnel,9,8,0-4 km
9.044875932248651,Consulting,Tech Lead,1,12,11,8,25-34,3,2,3,3,3,3,4,Non,22 %,0,0,2,1,Infra & Cloud,Aucun,5,8,0-4 km
9.208538750029554,Commercial,Cadre Commercial,1,7,7,7,25-34,4,3,2,3,4,3,3,Non,14 %,0,0,2,3,Infra & Cloud,Frequent,0,7,20-29 km
9.43276366396591,Consulting,Directeur Technique,5,16,10,9,45-59,2,2,3,2,4,1,3,Non,16 %,0,2,5,4,Infra & Cloud,Occasionnel,4,7,5-9 km
7.885329239273191,Consulting,Assistant de Direction,5,8,5,2,25-34,4,3,1,1,3,3,3,Oui,11 %,1,0,5,3,Entrepreunariat,Occasionnel,0,4,0-4 km
9.517236663351769,Commercial,Senior Manager,3,16,1,0,35-44,4,3,3,4,3,3,3,Oui,18 %,0,0,3,3,Infra & Cloud,Occasionnel,0,0,5-9 km
8.80941494391005,Commercial,Cadre Commercial,5,9,6,3,25-34,3,2,2,1,3,2,3,Non,15 %,1,0,5,4,Marketing,Frequent,0,1,20-29 km
7.629975707027789,Consulting,Assistant de Direction,0,7,6,2,25-34,3,3,1,3,4,2,3,Non,14 %,1,0,1,3,Entrepreunariat,Occasionnel,1,5,0-4 km
9.089979015305,Commercial,Cadre Commercial,6,23,19,7,45-59,4,2,3,4,4,3,3,Non,12 %,0,0,2,3,Transformation Digitale,Aucun,12,8,5-9 km
8.689632748355741,Commercial,Cadre Commercial,2,16,6,2,45-59,4,3,2,1,4,3,3,Non,14 %,0,1,4,3,Marketing,Occasionnel,0,5,0-4 km
8.685246776412487,Consulting,Consultant,8,16,13,11,35-44,4,3,2,2,4,4,3,Non,16 %,0,0,3,2,Infra & Cloud,Occasionnel,3,7,5-9 km
7.872073979866873,Consulting,Assistant de Direction,6,7,3,2,25-34,3,2,1,2,4,3,4,Non,21 %,0,0,3,4,Transformation Digitale,Occasionnel,1,1,0-4 km
9.40804303080844,Consulting,Directeur Technique,1,10,10,8,35-44,2,3,3,4,3,3,3,Oui,14 %,0,3,1,3,Autre,Frequent,0,7,10-14 km
9.26955223160803,Commercial,Cadre Commercial,0,17,16,10,35-44,1,3,3,3,3,2,3,Non,12 %,0,2,6,3,Infra & Cloud,Occasionnel,5,13,0-4 km
8.377011160816375,Consulting,Tech Lead,0,6,5,4,25-34,3,1,2,3,4,3,3,Non,12 %,0,1,2,4,Transformation Digitale,Aucun,1,4,0-4 km
7.686162303492906,Consulting,Assistant de Direction,3,7,1,0,45-59,3,2,1,4,1,3,3,Non,17 %,0,1,6,3,Infra & Cloud,Occasionnel,0,0,0-4 km
7.935229539816907,Commercial,Représentant Commercial,4,13,9,8,35-44,1,3,1,4,3,3,3,Non,17 %,0,1,2,4,Marketing,Frequent,5,8,0-4 km
8.977020214210413,Commercial,Cadre Commercial,1,11,11,10,25-34,2,3,3,4,4,3,3,Non,14 %,0,1,5,1,Transformation Digitale,Frequent,4,1,0-4 km
9.081369990679223,Commercial,Cadre Commercial,1,10,10,7,35-44,3,3,3,3,1,4,3,Non,14 %,0,0,3,3,Marketing,Frequent,0,8,0-4 km
7.779048644925556,Consulting,Assistant de Direction,1,4,4,3,25-34,3,2,1,4,3,2,3,Oui,13 %,1,0,3,1,Transformation Digitale,Occasionnel,0,1,15-19 km
8.074960359115858,Consulting,Consultant,7,6,2,2,45-59,3,2,1,4,2,2,3,Non,15 %,0,0,3,3,Infra & Cloud,Occasionnel,2,2,0-4 km
9.864382832655368,Consulting,Senior Manager,1,22,22,17,35-44,3,3,5,4,4,3,3,Non,11 %,0,0,3,2,Entrepreunariat,Occasionnel,11,15,0-4 km
7.7266536648476425,Ressources Humaines,Ressources Humaines,8,7,2,2,45-59,2,3,1,3,4,2,3,Non,17 %,0,0,2,2,Transformation Digitale,Occasionnel,2,2,5-9 km
9.879092395701406,Commercial,Senior Manager,3,32,7,0,45-59,4,3,5,4,3,2,3,Non,11 %,0,1,3,4,Transformation Digitale,Occasionnel,0,6,0-4 km
7.798523053625206,Consulting,Consultant,5,8,5,4,25-34,3,3,1,4,3,1,3,Oui,13 %,1,1,2,3,Transformation Digitale,Occasionnel,0,4,10-14 km
9.68439827154996,Commercial,Senior Manager,5,22,17,13,35-44,4,3,4,4,3,3,4,Oui,22 %,0,1,3,3,Marketing,Occasionnel,1,9,15-19 km
7.903965634032166,Consulting,Consultant,7,13,9,7,25-34,1,3,1,1,1,4,4,Non,20 %,1,0,3,2,Infra & Cloud,Occasionnel,1,7,0-4 km
9.855819258834627,Commercial,Senior Manager,1,33,33,7,45-59,1,2,5,3,4,4,3,Oui,18 %,0,0,2,4,Infra & Cloud,Aucun,15,12,0-4 km
8.276903481267057,Commercial,Représentant Commercial,2,6,4,3,25-34,3,3,1,2,1,3,3,Non,11 %,0,1,5,2,Infra & Cloud,Occasionnel,1,2,0-4 km
8.224431573221159,Consulting,Consultant,0,4,3,2,25-34,4,2,1,3,4,1,3,Oui,14 %,1,0,2,3,Infra & Cloud,Occasionnel,1,2,0-4 km
7.711101251840158,Consulting,Consultant,7,7,3,2,35-44,3,3,1,3,3,3,3,Non,14 %,0,3,1,4,Transformation Digitale,Occasionnel,1,2,0-4 km
8.404248432400102,Commercial,Cadre Commercial,0,4,3,2,25-34,3,3,2,4,1,3,3,Non,18 %,0,0,2,4,Marketing,Aucun,2,2,20-29 km
8.030409562130485,Consulting,Assistant de Direction,2,17,1,0,35-44,3,3,2,1,1,2,3,Non,16 %,0,2,2,2,Infra & Cloud,Occasionnel,0,0,15-19 km
8.107720061910534,Consulting,Assistant de Direction,1,9,9,8,35-44,1,3,2,4,1,3,3,Non,17 %,0,2,3,2,Entrepreunariat,Occasionnel,4,7,20-29 km
9.862821795810113,Consulting,Senior Manager,0,25,24,0,45-59,3,4,5,4,3,3,3,Non,11 %,0,1,2,3,Autre,Occasionnel,1,7,0-4 km
9.523397750759193,Consulting,Directeur Technique,9,9,2,2,25-34,2,3,3,3,1,3,3,Non,12 %,0,1,3,4,Transformation Digitale,Frequent,2,2,0-4 km
7.976595409316577,Consulting,Assistant de Direction,1,2,2,2,25-34,3,2,1,4,3,2,3,Non,13 %,0,1,2,4,Infra & Cloud,Occasionnel,0,2,5-9 km
8.692490133273228,Consulting,Tech Lead,6,13,11,9,25-34,4,2,2,1,2,3,3,Non,13 %,0,1,3,4,Infra & Cloud,Occasionnel,5,9,0-4 km
8.27410200229233,Consulting,Assistant de Direction,2,17,3,1,35-44,3,2,1,1,1,2,3,Non,14 %,0,1,2,2,Transformation Digitale,Occasionnel,0,2,0-4 km
8.769507120030227,Consulting,Tech Lead,4,9,3,2,45-59,1,4,2,3,4,3,3,Non,17 %,0,1,1,4,Infra & Cloud,Frequent,0,2,5-9 km
9.21522840604896,Consulting,Tech Lead,6,17,1,0,35-44,1,3,3,3,2,3,3,Non,11 %,1,2,5,3,Transformation Digitale,Frequent,0,0,10-14 km
9.30008966411979,Consulting,Manager,0,20,19,6,35-44,3,3,3,3,4,3,4,Non,25 %,0,0,1,4,Entrepreunariat,Frequent,11,8,0-4 km
7.75833346749091,Consulting,Assistant de Direction,1,6,6,5,25-34,3,3,1,4,1,3,3,Non,19 %,0,0,1,3,Infra & Cloud,Occasionnel,1,5,15-19 km
8.786609455061125,Consulting,Assistant de Direction,3,10,3,2,35-44,4,4,2,1,3,3,3,Oui,13 %,0,0,1,2,Infra & Cloud,Occasionnel,0,2,15-19 km
8.843903650835497,Commercial,Cadre Commercial,2,10,3,2,25-34,4,3,2,4,4,3,3,Non,14 %,0,1,2,2,Marketing,Occasionnel,0,2,20-29 km
8.496786381638575,Consulting,Tech Lead,0,5,4,2,25-34,1,3,2,3,4,3,3,Non,12 %,0,2,3,3,Infra & Cloud,Occasionnel,1,2,0-4 km
7.860956364876389,Consulting,Consultant,0,10,9,6,35-44,4,2,1,1,3,3,3,Oui,11 %,0,1,4,3,Transformation Digitale,Occasionnel,7,8,0-4 km
9.874933745118067,Consulting,Directeur Technique,0,22,21,7,35-44,1,3,5,3,4,3,3,Non,19 %,0,1,5,2,Transformation Digitale,Occasionnel,3,9,0-4 km
7.909856667269403,Consulting,Assistant de Direction,1,1,1,0,45-59,3,3,1,4,2,2,3,Non,11 %,0,0,0,3,Infra & Cloud,Occasionnel,0,0,0-4 km
8.15478757276852,Consulting,Consultant,0,6,5,4,25-34,3,2,1,2,2,4,3,Non,11 %,1,0,2,2,Transformation Digitale,Frequent,1,4,20-29 km
7.9355873855892,Consulting,Consultant,1,5,5,1,25-34,2,4,1,2,3,1,4,Non,20 %,0,0,3,3,Infra & Cloud,Frequent,0,3,5-9 km
8.565983355585669,Commercial,Cadre Commercial,3,13,8,7,35-44,4,2,2,4,4,3,3,Non,18 %,0,1,0,2,Infra & Cloud,Aucun,7,5,0-4 km
7.685703061234547,Consulting,Consultant,4,9,6,2,25-34,4,2,2,1,4,3,3,Non,13 %,0,0,5,1,Entrepreunariat,Occasionnel,0,4,0-4 km
9.733469990198337,Commercial,Senior Manager,3,28,7,7,45-59,3,1,4,2,2,2,3,Oui,12 %,0,1,2,3,Entrepreunariat,Occasionnel,7,7,0-4 km
8.156510226079966,Consulting,Consultant,2,5,0,0,25-34,1,3,1,3,3,1,3,Non,11 %,1,0,5,4,Infra & Cloud,Occasionnel,0,0,0-4 km
8.801619971147346,Commercial,Cadre Commercial,2,10,0,0,25-34,1,2,2,2,2,3,3,Non,19 %,0,2,2,3,Transformation Digitale,Occasionnel,0,0,0-4 km
8.62748154531036,Consulting,Manager,0,10,9,0,25-34,2,2,2,4,2,3,4,Non,21 %,0,1,2,3,Transformation Digitale,Occasionnel,7,8,20-29 km
8.294299608857235,Consulting,Manager,1,6,6,3,25-34,2,4,2,1,4,3,3,Non,12 %,0,2,2,2,Infra & Cloud,Aucun,1,5,5-9 km
9.510222717509283,Consulting,Manager,0,21,20,7,45-59,3,3,4,4,2,3,3,Oui,14 %,0,0,2,2,Transformation Digitale,Occasionnel,4,10,20-29 km
8.074337694089515,Consulting,Consultant,0,16,15,13,35-44,4,3,1,4,3,3,3,Non,11 %,0,1,4,3,Infra & Cloud,Occasionnel,10,11,5-9 km
9.854612384753992,Consulting,Senior Manager,0,37,36,10,45-59,4,3,5,1,3,3,3,Oui,14 %,0,0,2,3,Transformation Digitale,Occasionnel,4,13,0-4 km
9.380083146563278,Consulting,Senior Manager,1,10,10,7,45-59,1,3,3,2,4,2,3,Oui,12 %,1,1,2,4,Infra & Cloud,Aucun,9,9,20-29 km
7.635786861395585,Consulting,Assistant de Direction,1,5,5,2,25-34,4,3,1,4,4,2,4,Non,23 %,0,1,3,3,Transformation Digitale,Occasionnel,0,4,5-9 km
8.780018887869153,Commercial,Cadre Commercial,4,7,5,4,35-44,3,3,2,4,2,4,3,Non,14 %,0,1,5,4,Transformation Digitale,Occasionnel,0,1,5-9 km
8.080546965824498,Consulting,Assistant de Direction,1,3,3,2,18-24,4,2,1,3,1,4,3,Non,17 %,0,0,4,2,Transformation Digitale,Occasionnel,1,0,0-4 km
9.518119146127086,Consulting,Directeur Technique,2,15,5,2,35-44,1,3,3,4,1,3,3,Oui,18 %,0,2,2,4,Transformation Digitale,Aucun,0,2,0-4 km
9.392411897514927,Consulting,Senior Manager,7,10,7,7,35-44,2,4,3,2,2,2,3,Non,18 %,0,1,6,3,Infra & Cloud,Occasionnel,6,2,20-29 km
8.631592731724734,Commercial,Cadre Commercial,1,8,8,0,35-44,1,4,2,1,3,3,4,Oui,24 %,0,1,3,2,Transformation Digitale,Occasionnel,7,7,5-9 km
8.763740720509464,Consulting,Tech Lead,1,6,6,5,25-34,3,3,2,2,1,1,4,Non,20 %,0,1,6,3,Infra & Cloud,Frequent,1,4,0-4 km
9.859796863911395,Consulting,Directeur Technique,3,28,10,4,45-59,1,3,5,2,1,2,3,Non,14 %,0,2,4,1,Infra & Cloud,Occasionnel,1,6,0-4 km
9.774801544908083,Consulting,Directeur Technique,3,21,5,3,45-59,3,3,4,3,4,2,3,Oui,16 %,0,3,5,4,Transformation Digitale,Occasionnel,1,3,0-4 km
8.498621805830801,Commercial,Cadre Commercial,1,20,20,16,35-44,2,3,2,3,3,3,4,Non,25 %,0,0,3,1,Infra & Cloud,Occasionnel,11,6,0-4 km
8.423980809694058,Commercial,Cadre Commercial,1,10,10,7,25-34,2,3,2,4,1,2,3,Non,18 %,0,0,3,2,Infra & Cloud,Frequent,0,9,0-4 km
8.59711281459211,Consulting,Consultant,3,12,10,7,45-59,2,3,2,4,4,3,3,Oui,19 %,0,1,4,2,Entrepreunariat,Occasionnel,0,8,20-29 km
8.464214266625351,Consulting,Manager,1,5,5,3,25-34,1,3,2,1,3,3,3,Oui,13 %,0,1,3,2,Transformation Digitale,Frequent,3,3,10-14 km
7.65728279297819,Consulting,Assistant de Direction,1,17,17,12,35-44,4,3,1,4,2,3,3,Non,12 %,0,0,3,3,Infra & Cloud,Occasionnel,5,7,0-4 km
8.058960017769417,Consulting,Consultant,3,19,1,0,35-44,4,3,1,3,4,1,4,Oui,22 %,1,1,0,3,Infra & Cloud,Frequent,0,0,20-29 km
8.656259239539235,Consulting,Manager,9,10,2,2,35-44,4,3,2,4,2,3,3,Non,14 %,0,1,2,4,Infra & Cloud,Occasionnel,1,2,20-29 km
7.772331575169614,Consulting,Consultant,2,5,3,2,25-34,1,3,1,2,4,3,3,Oui,13 %,1,1,2,4,Transformation Digitale,Occasionnel,0,2,15-19 km
8.105005537547246,Consulting,Assistant de Direction,1,5,5,3,25-34,4,3,1,4,4,3,4,Non,21 %,0,0,3,2,Infra & Cloud,Occasionnel,0,2,5-9 km
9.834458966125691,Consulting,Directeur Technique,9,22,3,2,45-59,3,3,5,1,4,3,3,Oui,11 %,0,0,4,4,Infra & Cloud,Frequent,1,2,10-14 km
8.408716715080153,Consulting,Assistant de Direction,4,10,8,0,35-44,3,3,2,2,4,3,3,Non,12 %,0,0,2,3,Entrepreunariat,Occasionnel,7,7,0-4 km
7.933796874815411,Commercial,Représentant Commercial,1,2,2,2,25-34,4,3,1,2,3,2,3,Non,11 %,0,1,5,3,Marketing,Frequent,2,2,5-9 km
8.67060073804555,Commercial,Cadre Commercial,1,8,8,7,25-34,4,2,2,4,2,3,3,Oui,12 %,1,0,0,4,Marketing,Occasionnel,7,4,0-4 km
7.752335163302292,Consulting,Assistant de Direction,1,4,4,2,35-44,2,3,1,4,3,2,3,Oui,12 %,0,3,3,3,Transformation Digitale,Frequent,1,2,5-9 km
9.512369038134885,Commercial,Cadre Commercial,5,23,20,4,35-44,3,3,4,2,4,4,3,Non,14 %,0,1,2,3,Marketing,Frequent,4,8,20-29 km
7.259116128097101,Consulting,Consultant,1,0,0,0,18-24,3,3,1,3,3,3,3,Non,13 %,1,0,2,3,Infra & Cloud,Occasionnel,0,0,0-4 km
8.989818381366925,Commercial,Cadre Commercial,0,12,11,9,35-44,3,3,3,2,3,2,3,Non,15 %,0,2,3,3,Marketing,Occasionnel,6,9,15-19 km
8.213110697596676,Consulting,Consultant,4,4,1,0,35-44,3,4,1,4,4,3,3,Non,18 %,0,2,2,4,Infra & Cloud,Frequent,0,0,15-19 km
8.609407675404048,Consulting,Tech Lead,5,13,4,1,45-59,4,1,2,2,4,3,3,Non,18 %,0,1,3,3,Transformation Digitale,Occasionnel,1,2,0-4 km
9.681343501555002,Commercial,Senior Manager,1,22,22,10,35-44,4,3,4,2,2,3,3,Non,19 %,0,0,2,4,Infra & Cloud,Occasionnel,0,4,0-4 km
7.0909098220799835,Commercial,Représentant Commercial,1,0,0,0,18-24,4,2,1,3,1,3,3,Non,12 %,0,0,2,3,Transformation Digitale,Occasionnel,0,0,10-14 km
8.641532465671846,Consulting,Manager,0,9,8,3,25-34,2,4,2,1,3,3,3,Non,19 %,0,0,2,2,Transformation Digitale,Occasionnel,0,7,15-19 km
8.84361509218395,Commercial,Cadre Commercial,4,10,8,7,25-34,2,4,2,4,2,2,3,Non,11 %,0,1,3,3,Entrepreunariat,Occasionnel,7,7,5-9 km
9.170975648453906,Consulting,Manager,0,19,18,10,35-44,3,4,3,4,1,2,3,Non,17 %,0,3,5,3,Transformation Digitale,Occasionnel,3,7,0-4 km
8.643825842349603,Consulting,Consultant,7,11,9,8,35-44,2,3,2,2,3,3,3,Non,15 %,0,1,3,4,Infra & Cloud,Aucun,0,8,20-29 km
8.609772372709331,Commercial,Cadre Commercial,1,13,13,8,25-34,4,2,2,3,3,2,3,Non,14 %,0,1,3,3,Infra & Cloud,Occasionnel,4,8,5-9 km
9.397815294010933,Consulting,Directeur Technique,3,19,10,8,35-44,1,2,3,2,3,3,3,Non,17 %,0,1,2,2,Infra & Cloud,Occasionnel,0,1,20-29 km
8.64135583403666,Consulting,Manager,2,12,5,3,45-59,4,1,2,3,4,3,3,Oui,13 %,0,1,2,4,Infra & Cloud,Aucun,1,2,0-4 km
8.480944058741116,Consulting,Assistant de Direction,0,6,5,2,25-34,3,3,1,4,3,3,3,Oui,12 %,0,1,4,4,Entrepreunariat,Occasionnel,0,3,5-9 km
8.765770543987257,Ressources Humaines,Ressources Humaines,3,9,2,2,25-34,1,2,2,1,4,3,3,Non,12 %,0,0,1,3,Ressources Humaines,Occasionnel,1,0,0-4 km
8.558527054909215,Consulting,Consultant,1,24,24,9,45-59,1,3,3,1,1,3,3,Non,18 %,0,1,2,3,Infra & Cloud,Frequent,9,11,5-9 km
7.899524472032198,Consulting,Assistant de Direction,0,3,2,2,25-34,3,3,1,4,2,1,3,Oui,18 %,0,1,2,4,Infra & Cloud,Occasionnel,2,2,0-4 km
